product_id,store_id,order_date,selling_price,customer_id,order_id
P0237,S0097,23-10-2021,4592,123474558,1111186914
P0520,S0061,30-03-2022,4531,123481181,1111129263
P0428,S0139,27-05-2023,453,123493436,1111114725
P0286,S0136,02-05-2022,3737,123482948,1111177875
P0104,S0048,19-01-2023,4163,123501021,1111142290
P0147,S0037,27-02-2022,261,123484629,1111135296
P0705,S0095,25-04-2024,4544,123566789,1111114424
P0681,S0011,29-09-2023,2968,123463924,1111112558
P0099,S0104,29-11-2023,4428,123548277,1111145984
P0611,S0082,22-07-2022,1335,123472558,1111155128
P0454,S0115,06-04-2022,2856,123557909,1111111166
P0639,S0069,13-02-2021,3551,123554618,1111174679
P0408,S0102,30-03-2024,2364,123477794,1111125651
P0110,S0078,26-01-2021,233,123478070,1111114466
P0459,S0045,09-12-2022,1299,123495249,1111145929
P0726,S0054,24-06-2023,2408,123555303,1111116632
P0219,S0050,02-03-2023,821,123540374,1111154381
P0141,S0038,06-12-2023,2773,123476530,1111120390
P0576,S0062,12-12-2023,917,123524329,1111168248
P0718,S0055,07-06-2021,1492,123566535,1111180356
P0606,S0038,29-09-2022,3069,123471766,1111142534
P0078,S0102,19-09-2021,3789,123488500,1111151987
P0090,S0060,03-02-2024,1983,123457115,1111154811
P0297,S0066,22-11-2023,4745,123506600,1111157699
P0189,S0108,11-04-2023,388,123531401,1111162692
P0390,S0049,17-10-2023,4302,123478245,1111137771
P0483,S0144,13-12-2023,4843,123502920,1111183072
P0679,S0049,31-07-2021,2047,123506055,1111158348
P0217,S0004,03-08-2021,3668,123559826,1111179906
P0325,S0137,17-04-2024,3783,123560067,1111131587
P0389,S0095,19-10-2021,3273,123487361,1111152989
P0171,S0103,18-07-2022,3024,123484674,1111183995
P0499,S0052,25-04-2024,2359,123516831,1111140814
P0582,S0066,24-01-2023,1511,123566852,1111117566
P0175,S0030,31-01-2022,2163,123487937,1111134294
P0451,S0113,09-05-2022,1533,123541695,1111172476
P0137,S0061,25-06-2023,1483,123469285,1111166846
P0275,S0116,08-01-2022,4706,123469583,1111114017
P0397,S0008,10-01-2022,818,123484192,1111135328
P0655,S0115,28-08-2022,4305,123561677,1111181753
P0143,S0062,09-05-2022,259,123537414,1111185831
P0362,S0133,09-01-2023,3982,123514407,1111164511
P0739,S0049,02-03-2022,3559,123514021,1111165238
P0088,S0004,01-07-2023,4722,123481922,1111182887
P0305,S0032,29-01-2023,2614,123462249,1111131108
P0536,S0094,26-03-2023,1758,123476488,1111187456
P0239,S0125,26-11-2021,2285,123520516,1111148519
P0658,S0071,23-04-2022,4995,123459823,1111185860
P0427,S0031,30-09-2021,213,123551804,1111133483
P0183,S0002,08-04-2022,1290,123525704,1111117309
P0311,S0052,10-09-2022,2007,123497386,1111145955
P0141,S0023,10-12-2023,1040,123556445,1111150070
P0268,S0104,25-09-2022,3839,123507758,1111185347
P0148,S0133,02-07-2021,2368,123564016,1111133293
P0613,S0002,02-11-2022,621,123542483,1111166014
P0212,S0082,17-09-2022,1643,123551724,1111134907
P0399,S0104,04-02-2022,4851,123481194,1111147814
P0348,S0093,23-05-2022,4066,123462097,1111131542
P0598,S0058,25-04-2022,4099,123494726,1111179536
P0531,S0125,16-11-2021,4081,123495449,1111167215
P0177,S0088,06-05-2022,1170,123495677,1111178047
P0389,S0005,10-05-2023,4301,123496148,1111163454
P0206,S0121,17-06-2023,1902,123495997,1111138750
P0439,S0018,07-10-2022,853,123499033,1111115640
P0131,S0022,14-10-2022,3928,123542038,1111111358
P0341,S0051,16-05-2021,1798,123513574,1111134644
P0480,S0115,05-04-2021,2538,123479108,1111147087
P0701,S0023,08-02-2022,4920,123463808,1111183710
P0280,S0023,12-01-2021,2617,123459958,1111147656
P0510,S0132,20-02-2022,3772,123488016,1111112553
P0333,S0019,08-03-2024,4714,123565807,1111155829
P0569,S0081,30-06-2022,3281,123531949,1111170059
P0388,S0093,08-07-2021,3654,123549728,1111182380
P0103,S0016,11-03-2022,3990,123468363,1111163608
P0220,S0002,08-09-2022,165,123501614,1111179380
P0694,S0031,08-11-2022,2857,123542186,1111129134
P0428,S0084,24-03-2024,3289,123493100,1111131966
P0054,S0112,27-10-2022,2076,123465265,1111162883
P0645,S0026,24-08-2023,2234,123462350,1111143952
P0275,S0050,18-07-2023,3283,123469303,1111147837
P0747,S0115,30-05-2023,1707,123498334,1111148748
P0223,S0063,04-10-2023,3466,123543468,1111175737
P0325,S0038,07-04-2022,1482,123524055,1111130503
P0663,S0067,13-04-2024,429,123542957,1111173357
P0732,S0104,11-03-2023,4775,123527443,1111167790
P0104,S0060,31-08-2022,3369,123534487,1111121735
P0390,S0132,23-08-2023,1805,123485302,1111131777
P0651,S0125,06-02-2021,3535,123537053,1111170161
P0062,S0144,01-09-2021,4207,123516361,1111130613
P0327,S0052,13-05-2021,4333,123517220,1111174629
P0543,S0017,03-11-2022,3562,123457287,1111133468
P0042,S0122,03-12-2023,4774,123518815,1111118086
P0747,S0027,07-08-2022,2335,123496868,1111159872
P0590,S0036,13-06-2022,723,123561470,1111177779
P0531,S0125,28-03-2022,4008,123555756,1111177006
P0078,S0042,23-11-2023,3221,123548065,1111168541
P0256,S0020,29-08-2021,1266,123548483,1111133003
P0483,S0097,11-05-2022,4058,123477964,1111119842
P0654,S0020,08-05-2021,1237,123492868,1111155551
P0694,S0121,16-06-2022,4899,123476179,1111141083
P0500,S0001,19-08-2021,2159,123532407,1111119882
P0055,S0047,26-03-2024,319,123508231,1111150400
P0570,S0057,18-11-2021,2758,123505469,1111181297
P0005,S0142,23-08-2023,1527,123557973,1111179542
P0275,S0144,31-12-2021,1770,123495954,1111119115
P0657,S0038,27-09-2022,395,123549787,1111114609
P0678,S0078,14-06-2022,3418,123492810,1111131813
P0099,S0103,12-08-2023,2015,123532606,1111115444
P0149,S0097,26-04-2021,1807,123540510,1111150519
P0705,S0010,16-01-2021,4696,123513759,1111120520
P0463,S0133,03-02-2021,4128,123487853,1111158253
P0333,S0040,19-07-2021,4395,123515849,1111166765
P0437,S0113,19-12-2023,141,123489538,1111139916
P0499,S0065,31-05-2021,4338,123551478,1111187350
P0671,S0105,27-09-2021,4450,123480002,1111126978
P0435,S0089,14-02-2022,1820,123527707,1111179074
P0333,S0111,26-11-2021,4998,123514839,1111153224
P0658,S0091,30-03-2022,2328,123553322,1111178649
P0018,S0027,02-01-2022,4184,123517351,1111119760
P0642,S0016,24-02-2023,4176,123482845,1111128996
P0671,S0013,09-08-2023,679,123481502,1111167557
P0747,S0129,25-06-2021,4650,123555212,1111168041
P0690,S0090,02-07-2022,660,123513310,1111120689
P0435,S0087,21-09-2023,2717,123467778,1111134224
P0456,S0138,11-09-2021,3491,123489079,1111186139
P0269,S0046,22-09-2023,2935,123527299,1111178014
P0131,S0108,10-05-2022,4515,123534622,1111157491
P0144,S0001,18-05-2023,3012,123550634,1111121526
P0688,S0028,08-01-2023,4875,123512852,1111159181
P0132,S0105,25-01-2021,265,123535710,1111147430
P0177,S0020,02-03-2021,3847,123539179,1111136537
P0436,S0018,08-07-2021,167,123512600,1111162969
P0477,S0004,23-08-2023,2490,123459798,1111187737
P0227,S0118,20-02-2021,1342,123483427,1111163644
P0699,S0106,14-06-2021,4646,123515468,1111132585
P0324,S0004,20-04-2024,3264,123490409,1111120898
P0572,S0139,03-09-2021,4606,123475400,1111156731
P0239,S0024,24-03-2021,2230,123503198,1111183675
P0590,S0038,07-02-2022,4135,123489550,1111139541
P0055,S0087,19-07-2021,848,123525372,1111120595
P0655,S0078,07-04-2021,3742,123460764,1111157029
P0277,S0055,30-04-2021,3313,123489292,1111145493
P0389,S0097,01-05-2022,3638,123514476,1111161104
P0239,S0115,18-12-2023,3840,123474316,1111160010
P0427,S0034,09-08-2022,2836,123540293,1111112920
P0018,S0123,04-05-2021,1107,123514278,1111149792
P0527,S0097,06-02-2021,392,123478152,1111183471
P0283,S0125,02-02-2024,4854,123541881,1111128097
P0116,S0049,28-11-2021,2303,123563915,1111111181
P0242,S0004,16-12-2022,4253,123488716,1111141788
P0164,S0061,24-06-2023,3673,123536457,1111143806
P0167,S0027,02-10-2021,3566,123515599,1111141086
P0711,S0125,09-06-2023,1839,123475644,1111159346
P0559,S0079,31-03-2023,826,123536474,1111160197
P0362,S0024,19-05-2022,704,123491330,1111172385
P0565,S0066,09-01-2024,4810,123497194,1111139228
P0591,S0115,17-09-2023,846,123529346,1111181011
P0351,S0062,09-04-2021,2057,123474556,1111123130
P0260,S0038,22-08-2023,1672,123553150,1111118703
P0741,S0094,06-06-2022,2059,123552131,1111137970
P0622,S0062,09-08-2023,541,123530106,1111173608
P0078,S0110,06-07-2023,2399,123502325,1111186823
P0090,S0109,13-05-2022,504,123539645,1111161419
P0233,S0122,21-04-2023,3254,123557778,1111129256
P0454,S0112,16-05-2023,1814,123565801,1111155457
P0428,S0049,23-10-2023,157,123494895,1111129649
P0613,S0025,28-12-2022,120,123480325,1111162824
P0104,S0108,16-02-2023,373,123512704,1111126155
P0087,S0125,22-10-2021,2415,123551688,1111153965
P0572,S0143,06-01-2022,3478,123522879,1111174195
P0663,S0119,28-02-2023,1938,123467656,1111143421
P0372,S0141,10-03-2022,4405,123476745,1111142609
P0705,S0013,28-11-2022,2421,123550911,1111158406
P0260,S0078,31-05-2021,1777,123563328,1111187332
P0667,S0065,18-05-2021,1624,123488388,1111153205
P0556,S0118,01-10-2021,459,123465564,1111128005
P0695,S0131,06-04-2022,3007,123468727,1111137179
P0296,S0094,12-06-2023,247,123517217,1111126297
P0300,S0023,15-01-2021,2953,123505278,1111169642
P0726,S0020,17-02-2021,1868,123512793,1111128868
P0658,S0064,06-05-2023,2630,123485501,1111156470
P0639,S0064,05-10-2023,4598,123513983,1111160969
P0195,S0129,25-09-2022,1270,123479271,1111154549
P0223,S0112,26-11-2021,2974,123549196,1111173138
P0067,S0027,31-10-2021,2438,123457152,1111116787
P0720,S0038,06-01-2024,1317,123529516,1111120170
P0343,S0040,01-12-2021,764,123519871,1111165820
P0615,S0131,17-11-2021,4654,123566593,1111122917
P0660,S0058,05-01-2024,1930,123472438,1111139250
P0229,S0038,08-12-2023,731,123539856,1111168302
P0187,S0138,27-02-2023,3503,123550715,1111178315
P0110,S0142,24-09-2022,911,123501020,1111140759
P0522,S0043,06-06-2023,1815,123564195,1111174484
P0694,S0055,06-01-2021,3366,123540665,1111159305
P0548,S0046,02-10-2023,3417,123494747,1111151282
P0333,S0030,20-11-2021,2456,123510773,1111156643
P0499,S0034,14-04-2024,1800,123498338,1111117868
P0549,S0009,28-09-2021,4573,123485465,1111170329
P0527,S0107,21-03-2021,2625,123494268,1111146620
P0394,S0048,08-02-2021,3342,123463401,1111132912
P0536,S0046,31-07-2021,2198,123567688,1111173664
P0165,S0055,23-02-2021,2899,123469004,1111154923
P0628,S0066,19-09-2021,1698,123463445,1111129052
P0428,S0039,31-05-2023,3502,123562208,1111149038
P0068,S0017,11-11-2022,2162,123558091,1111131553
P0427,S0084,08-01-2023,2034,123566014,1111166803
P0696,S0036,08-12-2023,425,123523396,1111186070
P0129,S0094,28-01-2022,2342,123478283,1111132083
P0144,S0109,28-10-2022,443,123562878,1111145539
P0204,S0052,19-02-2021,876,123534711,1111186917
P0574,S0069,17-11-2023,3573,123463647,1111169408
P0268,S0028,07-03-2023,3778,123539362,1111165758
P0187,S0082,15-05-2021,3486,123466007,1111178070
P0324,S0106,16-01-2022,3853,123551470,1111156553
P0039,S0068,01-11-2021,3082,123479612,1111144776
P0362,S0062,03-10-2022,1222,123460891,1111142560
P0569,S0087,19-12-2021,500,123497642,1111121131
P0428,S0142,10-05-2023,786,123521654,1111169606
P0489,S0026,16-04-2022,1374,123467783,1111138396
P0054,S0067,13-03-2024,4446,123561701,1111145201
P0707,S0046,19-09-2023,3879,123504638,1111181758
P0201,S0051,30-10-2021,4398,123541716,1111186864
P0689,S0142,18-12-2021,3026,123556822,1111148652
P0228,S0094,30-07-2023,4496,123556803,1111181932
P0436,S0117,06-04-2024,1867,123507699,1111148507
P0634,S0056,10-03-2022,1877,123471046,1111184201
P0680,S0097,26-11-2022,4044,123465914,1111161061
P0680,S0142,26-11-2021,3215,123497876,1111172380
P0112,S0079,19-02-2021,1873,123461108,1111156705
P0260,S0026,14-06-2022,1753,123523306,1111130585
P0454,S0102,22-01-2022,3489,123550884,1111155400
P0348,S0049,17-04-2022,343,123559367,1111163812
P0470,S0022,27-05-2023,4262,123548217,1111128822
P0671,S0023,04-04-2022,1209,123549075,1111139050
P0436,S0089,01-08-2021,3931,123537083,1111148383
P0279,S0090,05-02-2022,2741,123531169,1111114266
P0615,S0061,16-11-2021,725,123545517,1111169836
P0070,S0112,10-01-2023,1331,123505207,1111121916
P0692,S0133,14-11-2023,3275,123559641,1111173457
P0533,S0023,24-10-2021,1598,123541169,1111137974
P0275,S0018,28-06-2021,2124,123493623,1111121015
P0454,S0110,11-10-2022,3080,123457180,1111148891
P0603,S0104,17-01-2022,3609,123543691,1111137071
P0420,S0138,07-02-2021,1071,123543252,1111153419
P0311,S0092,22-12-2022,4620,123533328,1111137765
P0324,S0045,23-01-2023,1145,123509086,1111129303
P0733,S0091,18-04-2024,4163,123483966,1111168623
P0402,S0045,15-08-2022,448,123520975,1111121583
P0361,S0031,24-07-2021,3766,123553435,1111141389
P0350,S0101,18-07-2021,3164,123564781,1111158210
P0129,S0103,06-02-2023,3542,123511523,1111126974
P0431,S0002,18-09-2023,1490,123482841,1111142256
P0483,S0039,28-07-2021,4094,123497756,1111145968
P0506,S0048,27-12-2023,4530,123554322,1111151325
P0536,S0102,06-01-2023,4305,123460424,1111158785
P0005,S0012,07-10-2021,3596,123483404,1111175901
P0639,S0028,15-12-2023,3394,123479090,1111126682
P0090,S0106,03-03-2022,1556,123464649,1111172107
P0458,S0075,31-07-2021,4489,123500644,1111120315
P0425,S0023,07-11-2023,2078,123530614,1111176746
P0182,S0118,14-11-2023,3852,123493345,1111183445
P0614,S0111,28-03-2021,1439,123565768,1111156062
P0474,S0097,28-12-2021,1038,123524310,1111122064
P0660,S0065,16-01-2023,1604,123481265,1111145051
P0509,S0088,23-09-2021,1117,123495068,1111129108
P0220,S0004,25-08-2023,2066,123566926,1111186329
P0144,S0142,20-09-2023,2088,123485119,1111164037
P0718,S0006,26-09-2021,3112,123526217,1111113513
P0548,S0100,18-04-2024,419,123554230,1111152729
P0399,S0004,14-06-2021,1311,123493113,1111137626
P0400,S0110,19-01-2021,1525,123547378,1111118514
P0602,S0002,18-03-2022,4909,123518391,1111126987
P0129,S0028,17-09-2023,1154,123486184,1111181432
P0499,S0082,20-04-2022,4888,123496961,1111143105
P0038,S0109,07-10-2022,529,123463952,1111187757
P0231,S0108,10-05-2022,3319,123564035,1111141365
P0642,S0124,31-01-2023,4187,123549026,1111129795
P0104,S0003,30-10-2022,2083,123549317,1111146710
P0328,S0010,25-04-2022,4227,123503834,1111150298
P0497,S0058,24-07-2022,208,123529192,1111138906
P0318,S0084,13-06-2021,1972,123487769,1111137297
P0324,S0010,22-03-2024,4632,123562492,1111172317
P0140,S0073,06-11-2022,948,123459246,1111155177
P0726,S0121,24-06-2022,201,123475896,1111133047
P0514,S0070,25-09-2023,2145,123544027,1111174337
P0361,S0085,20-03-2023,4414,123559860,1111171815
P0177,S0097,02-01-2024,2003,123488407,1111182181
P0534,S0072,06-08-2021,2639,123513021,1111114758
P0239,S0020,25-11-2023,653,123483404,1111165264
P0428,S0120,17-10-2021,4094,123457750,1111141573
P0189,S0085,26-10-2022,969,123464057,1111131743
P0685,S0066,02-12-2023,4109,123523370,1111128713
P0654,S0108,15-04-2021,4637,123517122,1111128858
P0590,S0112,05-04-2024,3658,123564340,1111163066
P0169,S0042,30-12-2022,4480,123558804,1111182597
P0328,S0095,15-06-2021,269,123492913,1111187646
P0099,S0040,20-02-2022,4850,123536508,1111112227
P0742,S0122,11-01-2024,2008,123502704,1111162944
P0663,S0060,07-05-2023,4113,123485534,1111181574
P0044,S0054,19-03-2024,3331,123507664,1111134407
P0522,S0104,13-06-2023,4799,123485067,1111158998
P0406,S0018,10-11-2022,550,123534975,1111156444
P0425,S0027,25-08-2021,3924,123522844,1111186526
P0144,S0004,17-01-2022,4023,123496115,1111123244
P0737,S0062,27-01-2024,4575,123470480,1111134292
P0569,S0130,25-02-2024,4159,123477628,1111146038
P0054,S0108,24-02-2023,2886,123530057,1111126470
P0575,S0082,14-05-2022,4053,123497149,1111135845
P0493,S0104,08-09-2021,968,123515934,1111166292
P0297,S0142,15-06-2023,292,123559916,1111112161
P0318,S0028,18-01-2021,1727,123552721,1111142074
P0167,S0055,16-05-2021,1579,123488710,1111130615
P0506,S0110,27-02-2024,182,123478917,1111166099
P0333,S0139,01-11-2023,1861,123544901,1111124735
P0164,S0026,21-04-2024,213,123520882,1111127306
P0658,S0024,06-02-2022,1214,123555922,1111156000
P0602,S0073,08-06-2023,3740,123505721,1111115897
P0223,S0144,18-11-2023,1882,123493119,1111187358
P0527,S0087,27-05-2021,2927,123555565,1111127365
P0093,S0069,23-05-2021,3040,123535566,1111163677
P0364,S0099,10-03-2024,3425,123458440,1111113022
P0569,S0069,12-04-2024,105,123491570,1111141720
P0317,S0108,07-01-2023,2757,123543033,1111135269
P0171,S0119,11-07-2022,4750,123485446,1111160151
P0435,S0049,01-04-2023,474,123521307,1111156460
P0703,S0043,10-09-2022,2883,123466230,1111166422
P0453,S0128,10-09-2022,1616,123548370,1111126002
P0417,S0008,10-04-2021,414,123466974,1111164332
P0212,S0025,24-11-2022,1419,123527222,1111131095
P0196,S0138,11-11-2022,3320,123539560,1111118442
P0506,S0020,11-02-2024,429,123567129,1111111165
P0611,S0081,28-08-2023,2491,123542709,1111166474
P0524,S0026,14-10-2021,3018,123542503,1111187035
P0140,S0062,30-09-2023,3278,123540565,1111113754
P0220,S0052,22-03-2024,2931,123468941,1111176481
P0428,S0115,01-05-2022,4258,123566475,1111124581
P0296,S0140,07-01-2024,2550,123519055,1111142445
P0514,S0126,22-05-2021,2521,123463648,1111129205
P0395,S0028,06-04-2023,779,123518676,1111180089
P0595,S0026,21-07-2022,242,123523350,1111165200
P0513,S0126,08-02-2024,1753,123460688,1111173028
P0419,S0004,11-11-2021,3488,123548055,1111169980
P0569,S0120,31-08-2022,1369,123504671,1111126732
P0336,S0144,10-02-2021,1616,123557579,1111170146
P0689,S0098,30-04-2021,4734,123545161,1111135536
P0408,S0091,20-11-2023,3518,123498820,1111143554
P0035,S0034,02-01-2024,1721,123519463,1111116819
P0226,S0112,03-03-2023,2718,123538389,1111174804
P0736,S0038,25-10-2023,4421,123486835,1111176594
P0615,S0070,23-12-2023,1272,123462553,1111162551
P0355,S0042,09-11-2022,2341,123514603,1111132740
P0711,S0048,05-02-2024,3216,123566549,1111184523
P0260,S0032,12-06-2022,757,123477654,1111113910
P0185,S0110,11-03-2023,1922,123547039,1111129047
P0690,S0043,11-06-2021,3250,123522757,1111111599
P0039,S0102,23-04-2023,1927,123565364,1111163617
P0210,S0015,12-10-2021,2870,123483616,1111134629
P0388,S0008,19-04-2024,1784,123493468,1111162878
P0399,S0065,30-11-2023,3257,123482295,1111135160
P0137,S0142,01-03-2021,2970,123563662,1111174432
P0366,S0085,05-11-2022,4072,123523112,1111173937
P0007,S0112,29-01-2024,3930,123460862,1111172940
P0639,S0075,23-11-2022,2123,123551019,1111128210
P0664,S0126,05-06-2021,3259,123516444,1111171593
P0362,S0072,04-03-2022,3017,123557121,1111130003
P0131,S0061,31-07-2023,4808,123462672,1111136036
P0569,S0107,31-07-2022,3223,123537276,1111128082
P0345,S0125,16-06-2023,635,123474971,1111141228
P0419,S0025,12-05-2021,3033,123511856,1111127787
P0332,S0131,03-11-2022,2735,123519809,1111145706
P0459,S0008,16-06-2022,3507,123490427,1111115880
P0663,S0124,19-11-2021,1644,123563226,1111155415
P0696,S0085,25-07-2022,748,123543221,1111182746
P0280,S0050,19-03-2023,4127,123544672,1111125147
P0379,S0038,25-11-2021,4591,123480915,1111138191
P0654,S0083,08-03-2024,2634,123545000,1111118302
P0733,S0038,15-12-2021,264,123532040,1111140511
P0448,S0132,15-09-2021,3553,123498174,1111132704
P0296,S0046,03-04-2021,2416,123485977,1111126352
P0657,S0066,27-07-2021,4292,123530781,1111116877
P0406,S0103,04-04-2022,936,123551106,1111142981
P0177,S0072,20-06-2021,4923,123483356,1111178819
P0283,S0013,18-03-2023,503,123465522,1111158716
P0399,S0055,30-06-2022,4686,123532255,1111117241
